"","X","Account.Number","Customer.ID","Due.Date","Modified.Date","Online.Order.Flag","Order.Date","Sales.Person.ID","Sales.Order.Number","Ship.Date","Freight","Sub.Total","Tax.Amt","Total.Due"
"679",5341,"10-4030-015624",15624,"2007-03-02","2007-02-25",TRUE,"2007-02-18",NA,"SO49340","2007-02-25",54.5391,2181.5625,174.525,2410.6266
"680",5989,"10-4030-017183",17183,"2007-03-02","2007-02-25",TRUE,"2007-02-18",NA,"SO49339","2007-02-25",61.0838,2443.35,195.468,2699.9018
"681",6153,"10-4030-017756",17756,"2007-03-02","2007-02-25",TRUE,"2007-02-18",NA,"SO49341","2007-02-25",25.0109,1000.4375,80.035,1105.4834
"682",8068,"10-4030-023539",23539,"2007-03-02","2007-02-25",TRUE,"2007-02-18",NA,"SO49347","2007-02-25",61.0838,2443.35,195.468,2699.9018
"683",8075,"10-4030-023547",23547,"2007-03-02","2007-02-25",TRUE,"2007-02-18",NA,"SO49348","2007-02-25",61.0838,2443.35,195.468,2699.9018
"684",9039,"10-4030-026673",26673,"2007-03-02","2007-02-25",TRUE,"2007-02-18",NA,"SO49351","2007-02-25",19.5748,782.99,62.6392,865.204
"685",9144,"10-4030-027045",27045,"2007-03-02","2007-02-25",TRUE,"2007-02-18",NA,"SO49349","2007-02-25",51.2275,2049.0982,163.9279,2264.2536
"686",4364,"10-4030-013883",13883,"2007-03-03","2007-02-26",TRUE,"2007-02-19",NA,"SO49354","2007-02-26",54.5391,2181.5625,174.525,2410.6266
"687",4448,"10-4030-014031",14031,"2007-03-03","2007-02-26",TRUE,"2007-02-19",NA,"SO49355","2007-02-26",51.2275,2049.0982,163.9279,2264.2536
"688",4653,"10-4030-014343",14343,"2007-03-03","2007-02-26",TRUE,"2007-02-19",NA,"SO49359","2007-02-26",25.0109,1000.4375,80.035,1105.4834
"689",5371,"10-4030-015663",15663,"2007-03-03","2007-02-26",TRUE,"2007-02-19",NA,"SO49361","2007-02-26",54.5391,2181.5625,174.525,2410.6266
"690",5961,"10-4030-017082",17082,"2007-03-03","2007-02-26",TRUE,"2007-02-19",NA,"SO49352","2007-02-26",54.5391,2181.5625,174.525,2410.6266
"691",7365,"10-4030-020931",20931,"2007-03-03","2007-02-26",TRUE,"2007-02-19",NA,"SO49353","2007-02-26",19.5748,782.99,62.6392,865.204
"692",8069,"10-4030-023540",23540,"2007-03-03","2007-02-26",TRUE,"2007-02-19",NA,"SO49356","2007-02-26",61.0838,2443.35,195.468,2699.9018
"693",8071,"10-4030-023542",23542,"2007-03-03","2007-02-26",TRUE,"2007-02-19",NA,"SO49357","2007-02-26",54.5391,2181.5625,174.525,2410.6266
"694",9160,"10-4030-027069",27069,"2007-03-03","2007-02-26",TRUE,"2007-02-19",NA,"SO49360","2007-02-26",51.2275,2049.0982,163.9279,2264.2536
"695",9165,"10-4030-027076",27076,"2007-03-03","2007-02-26",TRUE,"2007-02-19",NA,"SO49358","2007-02-26",51.7855,2071.4196,165.7136,2288.9187
"696",3685,"10-4030-012622",12622,"2007-03-04","2007-02-27",TRUE,"2007-02-20",NA,"SO49362","2007-02-27",51.2275,2049.0982,163.9279,2264.2536
"697",4474,"10-4030-014062",14062,"2007-03-04","2007-02-27",TRUE,"2007-02-20",NA,"SO49363","2007-02-27",51.2275,2049.0982,163.9279,2264.2536
"698",5274,"10-4030-015528",15528,"2007-03-04","2007-02-27",TRUE,"2007-02-20",NA,"SO49368","2007-02-27",19.5748,782.99,62.6392,865.204
"699",5290,"10-4030-015552",15552,"2007-03-04","2007-02-27",TRUE,"2007-02-20",NA,"SO49369","2007-02-27",19.5748,782.99,62.6392,865.204
"700",8048,"10-4030-023434",23434,"2007-03-04","2007-02-27",TRUE,"2007-02-20",NA,"SO49364","2007-02-27",54.5391,2181.5625,174.525,2410.6266
"701",8062,"10-4030-023529",23529,"2007-03-04","2007-02-27",TRUE,"2007-02-20",NA,"SO49365","2007-02-27",61.0838,2443.35,195.468,2699.9018
"702",8074,"10-4030-023546",23546,"2007-03-04","2007-02-27",TRUE,"2007-02-20",NA,"SO49366","2007-02-27",54.5391,2181.5625,174.525,2410.6266
"703",8082,"10-4030-023574",23574,"2007-03-04","2007-02-27",TRUE,"2007-02-20",NA,"SO49370","2007-02-27",54.5391,2181.5625,174.525,2410.6266
"704",9034,"10-4030-026663",26663,"2007-03-04","2007-02-27",TRUE,"2007-02-20",NA,"SO49371","2007-02-27",19.5748,782.99,62.6392,865.204
"705",9145,"10-4030-027047",27047,"2007-03-04","2007-02-27",TRUE,"2007-02-20",NA,"SO49367","2007-02-27",51.2275,2049.0982,163.9279,2264.2536
"706",3544,"10-4030-012330",12330,"2007-03-05","2007-02-28",TRUE,"2007-02-21",NA,"SO49375","2007-02-28",51.7855,2071.4196,165.7136,2288.9187
"707",4510,"10-4030-014125",14125,"2007-03-05","2007-02-28",TRUE,"2007-02-21",NA,"SO49376","2007-02-28",51.7855,2071.4196,165.7136,2288.9187
"708",5283,"10-4030-015542",15542,"2007-03-05","2007-02-28",TRUE,"2007-02-21",NA,"SO49380","2007-02-28",19.5748,782.99,62.6392,865.204
"709",5292,"10-4030-015553",15553,"2007-03-05","2007-02-28",TRUE,"2007-02-21",NA,"SO49381","2007-02-28",19.5748,782.99,62.6392,865.204
"710",5374,"10-4030-015666",15666,"2007-03-05","2007-02-28",TRUE,"2007-02-21",NA,"SO49372","2007-02-28",61.0838,2443.35,195.468,2699.9018
"711",6149,"10-4030-017752",17752,"2007-03-05","2007-02-28",TRUE,"2007-02-21",NA,"SO49373","2007-02-28",25.0109,1000.4375,80.035,1105.4834
"712",7366,"10-4030-020933",20933,"2007-03-05","2007-02-28",TRUE,"2007-02-21",NA,"SO49374","2007-02-28",19.5748,782.99,62.6392,865.204
"713",8049,"10-4030-023435",23435,"2007-03-05","2007-02-28",TRUE,"2007-02-21",NA,"SO49377","2007-02-28",54.5391,2181.5625,174.525,2410.6266
"714",8440,"10-4030-025030",25030,"2007-03-05","2007-02-28",TRUE,"2007-02-21",NA,"SO49382","2007-02-28",25.0109,1000.4375,80.035,1105.4834
"715",8441,"10-4030-025032",25032,"2007-03-05","2007-02-28",TRUE,"2007-02-21",NA,"SO49383","2007-02-28",25.0109,1000.4375,80.035,1105.4834
"716",9147,"10-4030-027051",27051,"2007-03-05","2007-02-28",TRUE,"2007-02-21",NA,"SO49378","2007-02-28",51.2275,2049.0982,163.9279,2264.2536
"717",9158,"10-4030-027067",27067,"2007-03-05","2007-02-28",TRUE,"2007-02-21",NA,"SO49379","2007-02-28",51.2275,2049.0982,163.9279,2264.2536
"718",9984,"10-4030-029414",29414,"2007-03-05","2007-02-28",TRUE,"2007-02-21",NA,"SO49384","2007-02-28",51.7855,2071.4196,165.7136,2288.9187
"719",3521,"10-4030-012298",12298,"2007-03-06","2007-03-01",TRUE,"2007-02-22",NA,"SO49388","2007-03-01",51.7855,2071.4196,165.7136,2288.9187
"720",4360,"10-4030-013877",13877,"2007-03-06","2007-03-01",TRUE,"2007-02-22",NA,"SO49391","2007-03-01",54.5391,2181.5625,174.525,2410.6266
"721",4478,"10-4030-014066",14066,"2007-03-06","2007-03-01",TRUE,"2007-02-22",NA,"SO49392","2007-03-01",51.2275,2049.0982,163.9279,2264.2536
"722",5967,"10-4030-017093",17093,"2007-03-06","2007-03-01",TRUE,"2007-02-22",NA,"SO49386","2007-03-01",54.5391,2181.5625,174.525,2410.6266
"723",5982,"10-4030-017114",17114,"2007-03-06","2007-03-01",TRUE,"2007-02-22",NA,"SO49387","2007-03-01",61.0838,2443.35,195.468,2699.9018
"724",6186,"10-4030-017803",17803,"2007-03-06","2007-03-01",TRUE,"2007-02-22",NA,"SO49385","2007-03-01",54.5391,2181.5625,174.525,2410.6266
"725",6781,"10-4030-019326",19326,"2007-03-06","2007-03-01",TRUE,"2007-02-22",NA,"SO49390","2007-03-01",19.5748,782.99,62.6392,865.204
"726",7373,"10-4030-020975",20975,"2007-03-06","2007-03-01",TRUE,"2007-02-22",NA,"SO49389","2007-03-01",19.5748,782.99,62.6392,865.204
"727",8041,"10-4030-023422",23422,"2007-03-06","2007-03-01",TRUE,"2007-02-22",NA,"SO49393","2007-03-01",54.5391,2181.5625,174.525,2410.6266
"728",8060,"10-4030-023525",23525,"2007-03-06","2007-03-01",TRUE,"2007-02-22",NA,"SO49394","2007-03-01",54.5391,2181.5625,174.525,2410.6266
"729",8080,"10-4030-023572",23572,"2007-03-06","2007-03-01",TRUE,"2007-02-22",NA,"SO49395","2007-03-01",61.0838,2443.35,195.468,2699.9018
"730",5288,"10-4030-015551",15551,"2007-03-07","2007-03-02",TRUE,"2007-02-23",NA,"SO49397","2007-03-02",19.5748,782.99,62.6392,865.204
"731",8067,"10-4030-023538",23538,"2007-03-07","2007-03-02",TRUE,"2007-02-23",NA,"SO49396","2007-03-02",61.0838,2443.35,195.468,2699.9018
"732",9072,"10-4030-026745",26745,"2007-03-07","2007-03-02",TRUE,"2007-02-23",NA,"SO49398","2007-03-02",19.5748,782.99,62.6392,865.204
"733",3527,"10-4030-012302",12302,"2007-03-08","2007-03-03",TRUE,"2007-02-24",NA,"SO49402","2007-03-03",51.7855,2071.4196,165.7136,2288.9187
"734",3589,"10-4030-012397",12397,"2007-03-08","2007-03-03",TRUE,"2007-02-24",NA,"SO49403","2007-03-03",51.2275,2049.0982,163.9279,2264.2536
"735",4415,"10-4030-013975",13975,"2007-03-08","2007-03-03",TRUE,"2007-02-24",NA,"SO49409","2007-03-03",51.2275,2049.0982,163.9279,2264.2536
"736",4660,"10-4030-014356",14356,"2007-03-08","2007-03-03",TRUE,"2007-02-24",NA,"SO49407","2007-03-03",25.0109,1000.4375,80.035,1105.4834
"737",5279,"10-4030-015535",15535,"2007-03-08","2007-03-03",TRUE,"2007-02-24",NA,"SO49408","2007-03-03",19.5748,782.99,62.6392,865.204
"738",5282,"10-4030-015540",15540,"2007-03-08","2007-03-03",TRUE,"2007-02-24",NA,"SO49399","2007-03-03",19.5748,782.99,62.6392,865.204
"739",6181,"10-4030-017794",17794,"2007-03-08","2007-03-03",TRUE,"2007-02-24",NA,"SO49400","2007-03-03",54.5391,2181.5625,174.525,2410.6266
"740",6192,"10-4030-017813",17813,"2007-03-08","2007-03-03",TRUE,"2007-02-24",NA,"SO49401","2007-03-03",61.0838,2443.35,195.468,2699.9018
"741",7512,"10-4030-021332",21332,"2007-03-08","2007-03-03",TRUE,"2007-02-24",NA,"SO49405","2007-03-03",51.2275,2049.0982,163.9279,2264.2536
"742",8043,"10-4030-023425",23425,"2007-03-08","2007-03-03",TRUE,"2007-02-24",NA,"SO49404","2007-03-03",54.5391,2181.5625,174.525,2410.6266
"743",9138,"10-4030-027021",27021,"2007-03-08","2007-03-03",TRUE,"2007-02-24",NA,"SO49406","2007-03-03",51.7855,2071.4196,165.7136,2288.9187
"744",3686,"10-4030-012623",12623,"2007-03-09","2007-03-04",TRUE,"2007-02-25",NA,"SO49417","2007-03-04",51.2275,2049.0982,163.9279,2264.2536
"745",4447,"10-4030-014030",14030,"2007-03-09","2007-03-04",TRUE,"2007-02-25",NA,"SO49418","2007-03-04",51.7855,2071.4196,165.7136,2288.9187
"746",4658,"10-4030-014354",14354,"2007-03-09","2007-03-04",TRUE,"2007-02-25",NA,"SO49420","2007-03-04",25.0109,1000.4375,80.035,1105.4834
"747",5381,"10-4030-015676",15676,"2007-03-09","2007-03-04",TRUE,"2007-02-25",NA,"SO49411","2007-03-04",61.0838,2443.35,195.468,2699.9018
"748",5895,"10-4030-016826",16826,"2007-03-09","2007-03-04",TRUE,"2007-02-25",NA,"SO49412","2007-03-04",54.5391,2181.5625,174.525,2410.6266
"749",5970,"10-4030-017096",17096,"2007-03-09","2007-03-04",TRUE,"2007-02-25",NA,"SO49414","2007-03-04",61.0838,2443.35,195.468,2699.9018
"750",5978,"10-4030-017107",17107,"2007-03-09","2007-03-04",TRUE,"2007-02-25",NA,"SO49415","2007-03-04",61.0838,2443.35,195.468,2699.9018
"751",5990,"10-4030-017184",17184,"2007-03-09","2007-03-04",TRUE,"2007-02-25",NA,"SO49410","2007-03-04",61.0838,2443.35,195.468,2699.9018
"752",6184,"10-4030-017798",17798,"2007-03-09","2007-03-04",TRUE,"2007-02-25",NA,"SO49413","2007-03-04",61.0838,2443.35,195.468,2699.9018
"753",7360,"10-4030-020917",20917,"2007-03-09","2007-03-04",TRUE,"2007-02-25",NA,"SO49416","2007-03-04",19.5748,782.99,62.6392,865.204
"754",8066,"10-4030-023534",23534,"2007-03-09","2007-03-04",TRUE,"2007-02-25",NA,"SO49419","2007-03-04",61.0838,2443.35,195.468,2699.9018
"755",8081,"10-4030-023573",23573,"2007-03-09","2007-03-04",TRUE,"2007-02-25",NA,"SO49421","2007-03-04",54.5391,2181.5625,174.525,2410.6266
"756",8103,"10-4030-023648",23648,"2007-03-09","2007-03-04",TRUE,"2007-02-25",NA,"SO49422","2007-03-04",61.0838,2443.35,195.468,2699.9018
"757",9035,"10-4030-026666",26666,"2007-03-09","2007-03-04",TRUE,"2007-02-25",NA,"SO49423","2007-03-04",19.5748,782.99,62.6392,865.204
"758",9068,"10-4030-026740",26740,"2007-03-09","2007-03-04",TRUE,"2007-02-25",NA,"SO49424","2007-03-04",19.5748,782.99,62.6392,865.204
"759",4354,"10-4030-013870",13870,"2007-03-10","2007-03-05",TRUE,"2007-02-26",NA,"SO49428","2007-03-05",61.0838,2443.35,195.468,2699.9018
"760",4439,"10-4030-014012",14012,"2007-03-10","2007-03-05",TRUE,"2007-02-26",NA,"SO49429","2007-03-05",51.2275,2049.0982,163.9279,2264.2536
"761",5281,"10-4030-015538",15538,"2007-03-10","2007-03-05",TRUE,"2007-02-26",NA,"SO49430","2007-03-05",19.5748,782.99,62.6392,865.204
"762",5285,"10-4030-015548",15548,"2007-03-10","2007-03-05",TRUE,"2007-02-26",NA,"SO49431","2007-03-05",19.5748,782.99,62.6392,865.204
"763",5340,"10-4030-015623",15623,"2007-03-10","2007-03-05",TRUE,"2007-02-26",NA,"SO49425","2007-03-05",61.0838,2443.35,195.468,2699.9018
"764",6790,"10-4030-019338",19338,"2007-03-10","2007-03-05",TRUE,"2007-02-26",NA,"SO49427","2007-03-05",19.5748,782.99,62.6392,865.204
"765",7361,"10-4030-020921",20921,"2007-03-10","2007-03-05",TRUE,"2007-02-26",NA,"SO49426","2007-03-05",19.5748,782.99,62.6392,865.204
"766",4661,"10-4030-014357",14357,"2007-03-11","2007-03-06",TRUE,"2007-02-27",NA,"SO49434","2007-03-06",25.0109,1000.4375,80.035,1105.4834
"767",6205,"10-4030-017841",17841,"2007-03-11","2007-03-06",TRUE,"2007-02-27",NA,"SO49432","2007-03-06",54.5391,2181.5625,174.525,2410.6266
"768",8072,"10-4030-023544",23544,"2007-03-11","2007-03-06",TRUE,"2007-02-27",NA,"SO49433","2007-03-06",54.5391,2181.5625,174.525,2410.6266
"769",4441,"10-4030-014020",14020,"2007-03-12","2007-03-07",TRUE,"2007-02-28",NA,"SO49438","2007-03-07",51.7855,2071.4196,165.7136,2288.9187
"770",4476,"10-4030-014064",14064,"2007-03-12","2007-03-07",TRUE,"2007-02-28",NA,"SO49439","2007-03-07",51.7855,2071.4196,165.7136,2288.9187
"771",4495,"10-4030-014101",14101,"2007-03-12","2007-03-07",TRUE,"2007-02-28",NA,"SO49440","2007-03-07",51.2275,2049.0982,163.9279,2264.2536
"772",5277,"10-4030-015532",15532,"2007-03-12","2007-03-07",TRUE,"2007-02-28",NA,"SO49442","2007-03-07",19.5748,782.99,62.6392,865.204
"773",5987,"10-4030-017181",17181,"2007-03-12","2007-03-07",TRUE,"2007-02-28",NA,"SO49435","2007-03-07",54.5391,2181.5625,174.525,2410.6266
"774",6787,"10-4030-019336",19336,"2007-03-12","2007-03-07",TRUE,"2007-02-28",NA,"SO49437","2007-03-07",19.5748,782.99,62.6392,865.204
"775",7327,"10-4030-020847",20847,"2007-03-12","2007-03-07",TRUE,"2007-02-28",NA,"SO49436","2007-03-07",19.5748,782.99,62.6392,865.204
"776",9143,"10-4030-027044",27044,"2007-03-12","2007-03-07",TRUE,"2007-02-28",NA,"SO49441","2007-03-07",51.2275,2049.0982,163.9279,2264.2536
"777",16,"10-4020-000003",29637,"2007-03-13","2007-03-08",FALSE,"2007-03-01",275,"SO49538","2007-03-08",697.4989,23383.1281,2231.9966,26312.6236
"778",26,"10-4020-000005",29815,"2007-03-13","2007-03-08",FALSE,"2007-03-01",281,"SO49534","2007-03-08",211.4073,7046.91,676.5034,7934.8207
"779",41,"10-4020-000010",29770,"2007-03-13","2007-03-08",FALSE,"2007-03-01",289,"SO49467","2007-03-08",1147.3242,38254.4351,3671.4373,43073.1966
"780",58,"10-4020-000016",29546,"2007-03-13","2007-03-08",FALSE,"2007-03-01",282,"SO49510","2007-03-08",1411.7944,47084.1057,4517.7421,53013.6422
"781",86,"10-4020-000020",29810,"2007-03-13","2007-03-08",FALSE,"2007-03-01",283,"SO49539","2007-03-08",113.5224,3792.9456,363.2718,4269.7398
"782",91,"10-4020-000021",29956,"2007-03-13","2007-03-08",FALSE,"2007-03-01",275,"SO49540","2007-03-08",522.7936,17254.0031,1672.9394,19449.7361
"783",103,"10-4020-000023",29809,"2007-03-13","2007-03-08",FALSE,"2007-03-01",281,"SO49489","2007-03-08",347.4815,11605.2572,1111.9408,13064.6795
"784",108,"10-4020-000024",29957,"2007-03-13","2007-03-08",FALSE,"2007-03-01",276,"SO49490","2007-03-08",1322.5852,44295.8324,4232.2727,49850.6903
"785",113,"10-4020-000025",29568,"2007-03-13","2007-03-08",FALSE,"2007-03-01",276,"SO49528","2007-03-08",23.192,803.0295,74.2143,900.4358
"786",133,"10-4020-000030",29959,"2007-03-13","2007-03-08",FALSE,"2007-03-01",278,"SO49458","2007-03-08",6.1061,198.036,19.5396,223.6817
"787",149,"10-4020-000037",29775,"2007-03-13","2007-03-08",FALSE,"2007-03-01",284,"SO49500","2007-03-08",16.1763,537.333,51.7641,605.2734
"788",155,"10-4020-000039",29962,"2007-03-13","2007-03-08",FALSE,"2007-03-01",275,"SO49529","2007-03-08",12.7524,417.9682,40.8076,471.5282
"789",189,"10-4020-000047",29803,"2007-03-13","2007-03-08",FALSE,"2007-03-01",289,"SO49454","2007-03-08",185.6535,6192.8825,594.0912,6972.6272
"790",203,"10-4020-000054",29966,"2007-03-13","2007-03-08",FALSE,"2007-03-01",277,"SO49518","2007-03-08",934.7835,31319.6394,2991.3071,35245.73
"791",221,"10-4020-000061",29929,"2007-03-13","2007-03-08",FALSE,"2007-03-01",276,"SO49532","2007-03-08",1208.6558,40310.0159,3867.6987,45386.3704
"792",249,"10-4020-000067",29927,"2007-03-13","2007-03-08",FALSE,"2007-03-01",287,"SO49452","2007-03-08",39.2681,1308.9375,125.658,1473.8636
"793",258,"10-4020-000072",29701,"2007-03-13","2007-03-08",FALSE,"2007-03-01",277,"SO49479","2007-03-08",2421.8037,80564.8492,7749.772,90736.4249
"794",275,"10-4020-000075",29702,"2007-03-13","2007-03-08",FALSE,"2007-03-01",275,"SO49533","2007-03-08",794.6465,26461.1006,2542.8688,29798.6159
"795",325,"10-4020-000090",29707,"2007-03-13","2007-03-08",FALSE,"2007-03-01",277,"SO49473","2007-03-08",409.9803,13841.621,1311.9369,15563.5382
"796",356,"10-4020-000098",29678,"2007-03-13","2007-03-08",FALSE,"2007-03-01",279,"SO49520","2007-03-08",77.4716,2595.6818,247.909,2921.0624
"797",429,"10-4020-000118",29950,"2007-03-13","2007-03-08",FALSE,"2007-03-01",289,"SO49484","2007-03-08",615.1845,20587.4764,1968.5905,23171.2514
"798",444,"10-4020-000121",29951,"2007-03-13","2007-03-08",FALSE,"2007-03-01",290,"SO49505","2007-03-08",0.6173,22.794,1.9755,25.3868
"799",461,"10-4020-000126",29669,"2007-03-13","2007-03-08",FALSE,"2007-03-01",277,"SO49531","2007-03-08",126.8444,4228.146,405.902,4760.8924
"800",474,"10-4020-000130",29954,"2007-03-13","2007-03-08",FALSE,"2007-03-01",275,"SO49523","2007-03-08",675.0377,22612.411,2160.1205,25447.5692
"801",479,"10-4020-000133",29793,"2007-03-13","2007-03-08",FALSE,"2007-03-01",276,"SO49481","2007-03-08",1105.9832,36850.5686,3539.1461,41495.6979
"802",509,"10-4020-000143",29581,"2007-03-13","2007-03-08",FALSE,"2007-03-01",277,"SO49530","2007-03-08",49.2721,1633.3902,157.6707,1840.333
"803",530,"10-4020-000147",29663,"2007-03-13","2007-03-08",FALSE,"2007-03-01",275,"SO49477","2007-03-08",211.4073,7046.91,676.5034,7934.8207
"804",537,"10-4020-000149",29579,"2007-03-13","2007-03-08",FALSE,"2007-03-01",281,"SO49492","2007-03-08",976.2881,32553.2291,3124.1221,36653.6393
"805",545,"10-4020-000151",29584,"2007-03-13","2007-03-08",FALSE,"2007-03-01",276,"SO49522","2007-03-08",48.8403,1601.5227,156.2889,1806.6519
"806",557,"10-4020-000155",29639,"2007-03-13","2007-03-08",FALSE,"2007-03-01",289,"SO49485","2007-03-08",2588.7032,86352.4057,8283.8503,97224.9592
"807",566,"10-4020-000156",29577,"2007-03-13","2007-03-08",FALSE,"2007-03-01",278,"SO49511","2007-03-08",70.4691,2348.97,225.5011,2644.9402
"808",600,"10-4020-000165",29574,"2007-03-13","2007-03-08",FALSE,"2007-03-01",275,"SO49526","2007-03-08",70.4691,2348.97,225.5011,2644.9402
"809",634,"10-4020-000170",29715,"2007-03-13","2007-03-08",FALSE,"2007-03-01",279,"SO49509","2007-03-08",2693.1479,89758.5394,8618.0731,101069.7604
"810",647,"10-4020-000173",29714,"2007-03-13","2007-03-08",FALSE,"2007-03-01",289,"SO49480","2007-03-08",1368.6134,45662.0012,4379.5629,51410.1775
"811",682,"10-4020-000187",29938,"2007-03-13","2007-03-08",FALSE,"2007-03-01",276,"SO49472","2007-03-08",446.4412,14819.6397,1428.612,16694.6929
"812",699,"10-4020-000197",29891,"2007-03-13","2007-03-08",FALSE,"2007-03-01",277,"SO49512","2007-03-08",578.5738,19309.8372,1851.4363,21739.8473
"813",775,"10-4020-000216",29592,"2007-03-13","2007-03-08",FALSE,"2007-03-01",277,"SO49446","2007-03-08",408.7208,13624.026,1307.9065,15340.6533
"814",790,"10-4020-000219",29884,"2007-03-13","2007-03-08",FALSE,"2007-03-01",275,"SO49475","2007-03-08",2.0825,67.539,6.6638,76.2853
"815",813,"10-4020-000225",29882,"2007-03-13","2007-03-08",FALSE,"2007-03-01",279,"SO49470","2007-03-08",15.905,546.9942,50.8959,613.7951
"816",846,"10-4020-000235",29873,"2007-03-13","2007-03-08",FALSE,"2007-03-01",284,"SO49548","2007-03-08",197.3135,6577.116,631.4031,7405.8326
"817",863,"10-4020-000238",29872,"2007-03-13","2007-03-08",FALSE,"2007-03-01",275,"SO49537","2007-03-08",14.0938,469.794,45.1002,528.988
"818",866,"10-4020-000239",29998,"2007-03-13","2007-03-08",FALSE,"2007-03-01",281,"SO49498","2007-03-08",1717.9159,57027.7694,5497.3308,64243.0161
"819",906,"10-4020-000254",29559,"2007-03-13","2007-03-08",FALSE,"2007-03-01",280,"SO49464","2007-03-08",1030.0353,34218.0617,3296.1131,38544.2101
"820",977,"10-4020-000272",29622,"2007-03-13","2007-03-08",FALSE,"2007-03-01",283,"SO49449","2007-03-08",1.2347,45.588,3.951,50.7737
"821",990,"10-4020-000277",29781,"2007-03-13","2007-03-08",FALSE,"2007-03-01",276,"SO49445","2007-03-08",84.5629,2818.764,270.6013,3173.9282
"822",1020,"10-4020-000288",29536,"2007-03-13","2007-03-08",FALSE,"2007-03-01",277,"SO49447","2007-03-08",2.9247,107.988,9.359,120.2717
"823",1038,"10-4020-000291",29535,"2007-03-13","2007-03-08",FALSE,"2007-03-01",275,"SO49463","2007-03-08",75.7862,2539.6638,242.5158,2857.9658
"824",1056,"10-4020-000293",29690,"2007-03-13","2007-03-08",FALSE,"2007-03-01",281,"SO49503","2007-03-08",103.4368,3372.3862,330.9976,3806.8206
"825",1072,"10-4020-000300",29530,"2007-03-13","2007-03-08",FALSE,"2007-03-01",278,"SO49508","2007-03-08",41.3506,1376.4765,132.3218,1550.1489
"826",1085,"10-4020-000306",29528,"2007-03-13","2007-03-08",FALSE,"2007-03-01",277,"SO49455","2007-03-08",14.0938,469.794,45.1002,528.988
"827",1105,"10-4020-000311",29696,"2007-03-13","2007-03-08",FALSE,"2007-03-01",281,"SO49478","2007-03-08",55.3232,1833.8864,177.0341,2066.2437
"828",1153,"10-4020-000322",30019,"2007-03-13","2007-03-08",FALSE,"2007-03-01",282,"SO49461","2007-03-08",4.9387,182.352,15.8038,203.0945
"829",1173,"10-4020-000327",30118,"2007-03-13","2007-03-08",FALSE,"2007-03-01",275,"SO49499","2007-03-08",980.5324,32712.378,3137.7037,36830.6141
"830",1190,"10-4020-000330",29788,"2007-03-13","2007-03-08",FALSE,"2007-03-01",276,"SO49535","2007-03-08",6.2386,202.332,19.9634,228.534
"831",1225,"10-4020-000340",30113,"2007-03-13","2007-03-08",FALSE,"2007-03-01",282,"SO49450","2007-03-08",981.9239,32730.2215,3142.1564,36854.3018
"832",1263,"10-4020-000349",30110,"2007-03-13","2007-03-08",FALSE,"2007-03-01",276,"SO49457","2007-03-08",2.0828,67.549,6.6648,76.2966
"833",1320,"10-4020-000368",29685,"2007-03-13","2007-03-08",FALSE,"2007-03-01",279,"SO49524","2007-03-08",116.8247,3916.3167,373.839,4406.9804
"834",1441,"10-4020-000406",29852,"2007-03-13","2007-03-08",FALSE,"2007-03-01",289,"SO49459","2007-03-08",20.0079,648.9054,64.0253,732.9386
